video;onca;caseiro;fake news;ironia;notícia;Conservacionistas;comment_text
video4;neutro;neutro;não;não;neutra;;Caçar tua mãe no meio do mato
video4;neutro;neutro;não;não;neutra;;Simplesmente a onça tava espreitando ele a dias, viu ele como presa e esperou a oportunidade, sinto muito pela perda dessa família, mais o seu Jorge deu moleza demais😢
video4;neutro;neutro;não;não;neutra;;Vai pensando assim  vai vai...que tivrr na frente elas ataca.....cad
video4;neutro;neutro;não;não;neutra;;Misericórdia! É o povo da defensoria animal não tem limites da lógica.
video4;neutro;neutro;não;não;neutra;;O local conhecido por Touro Morto agora será conhecido por Caseiro Morto.
video4;neutro;neutro;não;não;neutra;;Concordo
video4;neutro;neutro;não;não;neutra;;Faço das tuas palavras as minhas
video4;neutro;neutro;não;não;neutra;;Verdade
video4;neutro;neutro;não;não;neutra;;Concordo em partes sim, só querem lucrar.. É foda.. :/
video4;neutro;neutro;não;não;neutra;;viram o bicho e desacreditaram, pelo menos ficaria esperto
video4;neutro;neutro;não;não;neutra;;Se Deus deixou isso acontecer, das duas ou uma: ele não se importa ou não existe 👍
video4;neutro;neutro;não;não;neutra;;@@Alan.kkjkj_ Quem criou tudo?
video4;neutro;neutro;não;não;neutra;;É MUITO SERTO É PRÁ SACRICAR O ANIMAL MATAR
video4;neutro;neutro;não;não;neutra;;Vamos ver se vão por essa onça na cadeia agora pq quando o homem mata uma onça Eli e punidooo!!!!
video4;neutro;neutro;não;não;neutra;;​@@MaiconDemetriospare de escrever mentiras absurdos e sandices e vá estudar para não morrer ignorante.
video4;neutro;neutro;não;não;neutra;;@@umpoucodehistoria7111claro! Seu imbecil! O único animal que mata por perversidade é o homem!
video4;neutro;neutro;não;não;neutra;;Que Deus o tenha em<br>Um bom lugar
video4;neutro;neutro;não;não;neutra;;Vi vários vídeos mas não vi esse
video4;neutro;neutro;não;não;neutra;;​@@Batmanpill onde vc achou ?
video4;neutro;neutro;não;não;neutra;;TEM QUE COMESAR E NETER FOGO TEM ONCAS DEMAIS
video4;neutro;neutro;não;não;neutra;;Cade então as imagens da onça atacando ele no deq porque as câmeras pegam até la...isso ta parecendo que foi assassinato por pessoas mesmo
video4;neutro;neutro;não;não;neutra;;Tu fez curso de burrice foi?
video4;neutro;neutro;não;não;neutra;;Para de falar groselha, foi uma fatalidade onde um animal selvagem estava com fome!!!!!!@ você também não come cadáver de bicho?????!!!!! Hipócrita do car4lho!!!!!!!
video4;neutro;neutro;não;não;neutra;;​@@DaniellaSantosPregadoraverdade
video4;neutro;neutro;não;não;neutra;;Muito raro isso mais fácil giboia matar do que a onça.
video4;neutro;neutro;não;não;neutra;;Exatamente.
video4;positivo;positivo;não;não;neutra;;​@@alexsandrocosta2305 também foi, mas havia mais áreas para os bichos viverem. Não dá pra comparar com o que acontece hoje. Cabe ao governo criar estratégias para garantir a segurança dos cidadãos e a preservação dos animais
video7;neutro;neutro;não;não;neutra;;POR ISSO É IMPORTANTE  CÃES DE GUARDA (DE PREFERÊNCIA VÁRIOS)..
video7;neutro;neutro;não;sim;neutra;;"&quot;onça não ataca o ser humano&quot;<br><br>biólogo de condomínio"
video7;neutro;negativo;não;não;neutra;;Deve ter vídeos das câmeras de segurança. Mas trabalhar sozinho num lugar desses é muita falta de juízo!
video7;neutro;positivo;não;não;neutra;;Que tragédia...<br>Meus mais sinceros sentimentos para família😢
video7;neutro;neutro;não;não;neutra;;E porte de armas
video7;negativo;neutro;não;sim;neutra;;E agora o que o Ibama vai fazer,se ele tivesse matado a onça era capaz de ser preso será que o Ibama agora vai fazer de tudo para capiturar a onça ou não vai fazer nada..........
video7;neutro;neutro;não;não;neutra;;Conheçam meu canal de Causos também...Causos ao Pé do Fogo é o nome do canal, lá a cultura da contação de Causos se faz mais forte. Espero te conquistar com as histórias lá, abração.
video7;negativo;neutro;não;não;neutra;;Nessa região o que mais tem é onça comendo cão
video7;neutro;neutro;não;não;neutra;;Conheçam meu canal de Causos também...Causos ao Pé do Fogo é o nome do canal, lá a cultura da contação de Causos se faz mais forte. Espero te conquistar com as histórias lá, abração.
video7;negativo;neutro;não;sim;neutra;;Marca o biólogo Henrique:  diz ele que onça não ataca !!! Mora na cidade grande , nunca pisou numa beira de rio ! Nunca tomou um carreirao de queixada na vida !!! Tá aí a realidade nua e crua , não são todas mas onça ataca ser humano sim !!!
video7;neutro;neutro;não;não;neutra;;​a arma não ia proteger, a onça viu ele muito antes dele ver a onça, tem que ter ums cachorros pra avisa ai sim ele conseguia pega ela com a arma​@@Neidezu
video7;neutro;neutro;não;não;neutra;;TÊM QUE MOSTRAR PARA O BIÓLOGO HENRIQUE 😮
video7;neutro;positivo;não;não;neutra;;Que Deus conforte os familiares e amigos 🙏
video7;neutro;neutro;não;não;neutra;;Esse não seria o primeiro,e nem será o último caso, onça já velha que não consegui caçar suas presas naturais, uma vês que presas não ficam paradas esperando o ataque,pode perfeitamente atacar um ser humano,por se tratar de presa facil , questão de oportunidade, onça jovem e sadia jamais nos atacaria , à não ser pora defender -se.
video7;negativo;neutro;não;não;neutra;;É por isso que, se passar na minha frente, ...
video7;neutro;positivo;não;não;neutra;;Sentimentos a família do rapaz. Deus tenha misericórdia de sua alma 🙏🏻🙏🏻🙏🏻
video7;negativo;neutro;não;não;neutra;;Eu morei em zona rural e onças atacavam as casas.<br>Uma vez uma onça parda entrou numa chácara murada e matou cinco dos seus cães filas que a proprietária tinha, o cão que sobreviveu foi encontrado escondido e ferido.
video7;neutro;neutro;não;não;neutra;;Ss e principalmente o porte de armas porque vários cachorros até Pit Bull viram lanche mais os cachorros alertam o perigo
video7;neutro;neutro;não;sim;neutra;;Vc não sabe interpretar um frase e quer desqualificar um biologo com mestrado cara. Não somos presas naturais das onças, mas isso não significa que um ataque não possa acontecer, é difícil entender isso? Até uma criança de 5 anos entende essa diferença.
video7;neutro;neutro;não;não;boa;;Olá Bruno boa tarde tudo bem com você, que triste né, Estou aguardando com mais relatos dessa história, vindo de você eu acredito
video7;negativo;neutro;não;não;neutra;;Precisamos presevar as onças né, quero ver se o governo vai se pronunciar ou vai soltar alguma nota em relação a isso, se fosse o contrário o camarada ja tava preso
video7;neutro;neutro;não;sim;neutra;;São os biólogos de bichinho de pelúcia
video7;neutro;neutro;não;não;neutra;;Brunão faz cuidado no seu sitio...🙏🙏🙏🙏tmj
video7;neutro;negativo;não;não;neutra;;Nem índio anda desarmado!<br><br>Pelo menos uma zagaia!
video7;neutro;neutro;não;sim;neutra;;Aqueles que fica pescando na beira do riu,abre o olho,Pantanal, Amazônia não  é pra amador!
video7;negativo;neutro;não;não;neutra;;Ainda tem gente que defende um animal desse
video7;neutro;neutro;não;não;neutra;;Nunca vi ele dizendo isso, ele sempre disse que o humano não faz parte da cadeia alimentar das onças, mas que pode haver ataque sim mas que é muito raro.
video7;neutro;neutro;não;sim;neutra;;Então  eles  dizem  que  onça  e   sucuri   não  atacam .vem da  sopa aqui  no Amazonas . Sei  não   desses     biologos  em.
video7;neutro;neutro;não;não;boa;;Você falou tudo meu amigo
video7;neutro;neutro;não;não;neutra;;Animal desse que por acaso esta no seu habitat natural
video7;neutro;neutro;não;não;neutra;;O governo não tem que se pronunciar sobre nada, acidentes acontecem, infelizmente aconteceu com esse senhor
video7;neutro;neutro;não;não;neutra;;Oxe e o q tem haver o biólogo Henrique?
video7;negativo;positivo;não;não;neutra;;Que Deus conforte a família desse senhor! E que essa onça seja pega para não fazer outras vítimas.
video7;negativo;neutro;não;não;neutra;;Se essa onça não for abatida. Esse não será a única caça humana que ela vai comer. Quem viu o filme sombra e escuridão sabe do que estou falando !
video7;neutro;neutro;não;não;neutra;;Nossa e eu moro aqui na cidade de Aquidauana que situação em 😓
video7;neutro;neutro;não;não;neutra;;@@ErikNascimento-o3n e o que o IBAMA tem a vêr com isso? Por acaso o IBAMA é o dono das onças? Foi o IBAMA quem colocou a onça ora atacar o homem?
video7;neutro;neutro;não;sim;neutra;;Imagino o eco que sua cabeça deve fazer
video7;neutro;neutro;não;sim;neutra;;Só vejo um esperto dizendo o tempo todo , onça não ataca ser humano, nuca morou no interior onde tem esses animais ,fica falando o que não sabe , quero ver o que ele vai dizer,será que ele vai dizer que fakenews
video7;negativo;neutro;não;não;neutra;;KD os Nutella que falam que onça não ataca humanos se pronunciem?
video7;negativo;neutro;não;não;neutra;;Essa onça já tá acostumada
video7;negativo;negativo;não;não;neutra;;Faltou cães e balas
video7;neutro;neutro;não;não;neutra;;E aí meu compadre Bruno Por que que você parou a contação de graus meu compadre Bruno
video7;positivo;neutro;não;não;neutra;;Ataca mais é raro, ela geralmente não nos vê como presa, ataques desse tipo são raros
video7;neutro;neutro;não;sim;neutra;;Daqui a pouco aparece o biólogo ENRIQUE dizendo que mentira, e só o que ele sabe fazer
video7;neutro;neutro;não;não;neutra;;Dizem que turistas alimentavam ela todo dia
video7;negativo;neutro;sim;não;neutra;;Vai haver muitos ataques de onça. Pois aumentou muito a sua proliferação e não tem predador para ela.
video7;neutro;neutro;sim;não;neutra;;O vídeo tem é verdadeiro só que disque que é crime divulgar
video7;negativo;neutro;não;não;neutra;;Se o bicho mata até vaca imagina uma pessoa
video7;negativo;neutro;não;não;neutra;;​@@thiago_021ele vive falando que onça não ataca seres humanos, e se atacar, ela não carrega, e aí está a prova gravada que ela mata mesmo sem estar acuada
video7;neutro;neutro;não;não;neutra;;Não é comum isso acontecer, mais pode acontecer apesar de ser bem raro
video7;negativo;neutro;não;sim;neutra;;​@@quintageracao1056é um bicho perigoso né mano kkkkk
video7;negativo;neutro;sim;não;neutra;;A onça pegou ele onde está o sangue e arrastou pro mato. Foi muito inocente sabendo que a onça estava de olho nele. Pelos vídeos,  ela ficava de olho nele, atrás da árvore, esperando um vacilo, e achou.
video7;neutro;positivo;não;não;neutra;;Rapaz não,  um Senhor de idade precisando trabalhar,  sozinho num local perigoso, sem arma , sem cães,  sem companhia.  Muito triste
video7;neutro;neutro;não;não;neutra;;Gente o que é rabanico?
video7;neutro;neutro;não;não;neutra;;Eu vi a foto do que sobrou do Sr que do gente .comeu da cintura pra cima
video7;neutro;negativo;não;não;neutra;;O ze ficava era brincando ,tantas imagens da onças la ao dia de madrugada o ze ainda saiu na madrugada, e muita inocencia mesmo como pode um peao velho ja vivido ficar ai com tanta onca e nao ter uma proteção nem uma vocês sabem do que eu falo ne ainda dava uma de 0t@r10 meu Deus
video7;neutro;negativo;não;não;neutra;;Trabalha em um lugar desse sem arma sem cachorros, tem que fica muito ligado.
video7;neutro;neutro;não;não;neutra;;Bom dia Brunão essa situação está meio estranha hein não sei não acho que não parece ser onça não viu cara mesmo que tenha rastro tem que fazer uma investigação bem apurada sobre isso aí😢😢😢😢😢
video7;neutro;negativo;sim;não;neutra;;PELO QUE VI ESSA ONÇA PEGOU ELE NA PASSARELA QUE VEM DO BARCO PRA CASA TALVEZ ELE TAVA PESCANDO DE NOITE E ELA SI ESCONDEU ESPERANDO O VACILO DELE E QUANDO ELE VEIO PELA PASSARELA ELA PULOU NELE
video7;neutro;neutro;não;não;neutra;;Complicado, tem ser investigado certinho...
video7;neutro;positivo;sim;não;neutra;;Se eu não me engano tem um vídeo antigo, a câmera filmando da casa virado para essa passarela e a onça pega um cachorro 🐕😮<br><br>Meus sentimentos aos familiares
video7;neutro;neutro;não;não;neutra;;Não é tão simples assim, onça não vai te atacar de frente pra vc, ela pega de surpresa, é bem repentino, o cara muitas vezes não tem tempo de reagir, por isso é importante ter cachorros também, eles avisam
video7;neutro;neutro;não;não;neutra;;como vc quer que o Ibama faça alguma coisa se o animal caça para sobreviver independente de ser humano ou não
video7;neutro;neutro;não;não;neutra;;Ele não diz isso coisa nenhuma! Pelo contrário, ele deixa claro que nós não somos parte dos alimentos, mas pode existir casos e casos devido a diversos fatores. Não venha desqualificar o biólogo pq tu já se banhou numa água de rio.
video7;neutro;neutro;não;não;neutra;;Deus abençoe 🖐️🙏🏿
video7;neutro;neutro;não;não;neutra;;Comentário desnecessário
video7;neutro;neutro;não;não;neutra;;Ironia não cabe numa tragédia dessa
video7;neutro;neutro;não;não;neutra;;Lamentável pessoas como voce, ganharia se usasse só o silêncio e cuidasse somente da sua vida, afinal Deus deu uma vida pra cada um, para que cada um cuide da sua.
video7;neutro;neutro;não;não;neutra;;E ae só vai ser encontrado com ajuda de um mateiro com cães bom de rastros ae vão bater em riba
video7;neutro;neutro;não;não;neutra;;Senhor amado, que tragédia
video7;negativo;neutro;não;não;neutra;;Metal nelas, PERFEITO
video7;neutro;neutro;não;não;neutra;;Cadê o vídeo do ataque?
video7;neutro;neutro;não;sim;neutra;;Foi de Vasco 😮
video7;positivo;neutro;não;não;neutra;;​@@Agro_tratoresé pq ate então não tinha nenhum registro, a ciência segue estáticas estudos e não relatos e boatos, essa é a primeira vez q eu vejo esse tipo de caso então é algo inédito gravado!
video7;neutro;positivo;não;não;neutra;;Falta de juízo??? Criticar é fácil né!! O cara era trabalhador e c tava trabalhando ali é porque foi o que apareceu pra ele
video7;neutro;neutro;não;não;neutra;;Boa tarde , muito triste.
video7;neutro;neutro;sim;não;neutra;;Na verdade foi duas onça porque tudo indica que as onça estão no período de acasalamento,  e quando acontece isso a onça gosta de ficar perto do rios. Julho a final de setembro:<br><br>Durante a seca, as onças-pintadas ficam mais próximas das margens dos rios em busca de água e alimento, facilitando a observação em locais como o Pantanal, segundo guias
video7;neutro;neutro;não;não;neutra;;Não sabia que onça atacava seres humanos.Criança eu sabia que ela atacava agora adultos, eu não sabia.
video7;neutro;neutro;não;não;neutra;;O corpo dele foi achado, ele ficou irreconhecível, ele ficou sem cabeça
video7;neutro;neutro;não;não;neutra;;Olá Bruno, aguardo atualizações do caso, que triste
video7;negativo;positivo;sim;não;neutra;;Infelizmente vai acontecer muitas outras vezes até as sucuris E terá muitos defendendo essas feras e culpando as vítimas 😢
video7;neutro;neutro;não;não;neutra;;No meio do Pantanal o cara ficar de bobeira assim, sabendo que há onças na região é total imprudência,  ta maluco
video7;neutro;neutro;não;não;neutra;;Sinceramente achei sangue demais como se ela foi comer por lá mesmo….geralmente a pintada só morde o crânio é carrega a presa pro mato. Será que foi uma onça inexperiente?
video7;negativo;neutro;não;não;neutra;;Cê tá Loko, não dá pra tolerar!
video7;neutro;neutro;sim;sim;neutra;;O estatudo do desarmamento faz suas vítimas em todos os cantos do Brasil. Do urbano ao rural. Quase ninguém é mais capaz de perceber. Normal, segue o jogo
video7;negativo;neutro;não;não;neutra;;Falta de uma 28 ou uma 20 boa nessa hora,  onde eu ver eu sento o dedo na hora .
video7;neutro;neutro;não;não;neutra;;Por que que você não vai reagir se você achar outro vídeo dele uai
video7;negativo;neutro;não;não;neutra;;Onça atacar sim o serumano   tem que parar de defender  Onça
video7;neutro;neutro;não;não;neutra;;Si alguém falar  que tá no lugar dela  é  mentiroso   Deus fez a  natureza pra todos amém
video7;neutro;neutro;não;sim;neutra;;Vc quer que o governo prenda a onça ? Kkkkkk
video7;neutro;neutro;não;sim;neutra;;Sempre falei, biologo não sabe de nada.
video7;neutro;negativo;não;não;neutra;;Cadê os cachorros?
video7;negativo;negativo;não;não;neutra;;caseiro sem cachorro e sem  espingardas não dá tenque ter no mínimo uma escopeta calibre 12 para alcançar os bichos
video7;neutro;neutro;não;não;neutra;;"<a href=""https://www.youtube.com/shorts/y5yBSEKHrTs"">https://youtube.com/shorts/y5yBSEKHrTs?si=H-pOkOxBaqZ7aOrZ</a>"
video7;neutro;neutro;não;não;ruim;;Se esses peão não contassem tanta mentira eu até acreditava vou esperar sair nos jornais
video7;neutro;neutro;não;não;neutra;;Isso foi briga de onça com onça!
video7;positivo;neutro;não;não;neutra;;a natureza só está devolvendo na mesma moeda o que os humanos fazem há anos com as onças aqui no brasil. Todo dia onças são mortas na mão do homem, mas quando a onça faz o mesmo querem demonizar o animal
video7;negativo;neutro;não;sim;neutra;;Segundo relato de um Biolo de apartamento, YouTube. Onça não ataca ser humano, não tem relatos de ataque de onça. Faça me favor.
video7;neutro;neutro;não;não;neutra;;É só ir morar na cidade
video7;negativo;neutro;não;não;neutra;;Tem gente que defende esses felinos
video7;neutro;neutro;não;não;neutra;;Boa tarde Bruno, misericórdia 😢
video7;neutro;neutro;não;não;neutra;;é bem difícil de acontecer o contrário mas Deus ajude que o rapaz sobreviveu
video7;neutro;neutro;não;não;neutra;;meu Deus cara 😰😰
video7;neutro;neutro;não;sim;neutra;;Kkkkkk lógico, acha que eu vou dormir do lado de um bicho desse?​@@thiago_021
video7;neutro;neutro;não;não;neutra;;Pois é ver como foi esse ataque da onça ninja no vídeo pois eu vendo ataques de onça em capivara e vendo a quantida de sangue que ficou nesse loca ela decidiu esquartejar o cara…
video7;neutro;neutro;não;não;neutra;;​@@Juliana-u2i4z eu já trabalhei em lugar assim. No meio da Amazônia. Não dá pra relaxar um instante!
video7;neutro;neutro;não;não;neutra;;Nossa senhora
video7;neutro;neutro;não;não;neutra;;😮😮😮
video7;neutro;neutro;sim;não;neutra;;PELO QUE VI ESSA ONÇA PEGOU ELE NA PASSARELA QUE VEM DO BARCO PRA CASA TALVEZ ELE TAVA PESCANDO DE NOITE E ELA SI ESCONDEU ESPERANDO O VACILO DELE E QUANDO ELE VEIO PELA PASSARELA ELA PULOU NELE
video7;neutro;neutro;não;sim;neutra;;Natureza em harmonia
video7;negativo;positivo;não;não;neutra;;Ja faz tempo que eu vim do interior e la na época era perigoso e meu pai que não está mas comigo e os meus irmãos mas velhos estavam sempre alerta porque estavam sempre por perto e era assustador eles ainda abateram duas porque não tiveram outra alternativa isso acontecia a noite!    Interior em lugares distante é complicado! Os meus sentimentos aos familiares desse rapaz
video7;negativo;neutro;não;sim;neutra;;AÍ O CARA MATA A ONÇA, PRA DEFENDER A SUA CASA E FAMÍLIA, VAI PRESO.<br>🤣🤣🤣🤣<br>É PRA ACABAR.
video7;neutro;negativo;não;não;neutra;;Podem achar ruim o que vou dizer ,mas morreu porque quis,  já sabia que elas estavam rondando o lugar , se fosse eu no lugar dele ,teria colocado  elas para outro lugar
video7;neutro;negativo;não;não;neutra;;Homem geralmente pensa assim: nunca fui atacado, não será agora que serei... Aí nisso acontece as coisas em confiar demais.
video7;neutro;negativo;não;não;neutra;;Cães de guarda e uma boa arma tinham evitado essa tragédia !
video7;neutro;neutro;não;não;neutra;;Kade o Filho desse homem pra trazer a cabeça da inca😢??
video7;neutro;neutro;não;não;neutra;;ESSA TRAGÉDIA É CONSIDERADA ACIDENTE DE TRABALHO<br> A FAMILIA DEVE AJUIZAR AÇÃO TRABALHISTA.
video7;negativo;neutro;não;não;neutra;;Meu avô matou duas onça aqui no interior do Amazonas a muito tempo atrás faz uns 11 anos..<br>Matou os gados e os cachorros
video7;neutro;neutro;não;sim;neutra;;Uma espingarda nessa hora fez falta
video7;neutro;positivo;não;não;neutra;;Meu Deus Q tragédia. Meus sentimentos toda família
video7;neutro;neutro;não;não;neutra;;Deus não é culpado
video7;neutro;negativo;não;não;neutra;;Moro no município de Miranda tem que se cuidar melhor
video7;neutro;neutro;não;não;neutra;;Parece que já encontraram o corpo o irmão junto com os policiais só metade do corpo
video7;neutro;neutro;não;sim;neutra;;Cadê os Biólogos  agora ! Que diz que onça não paga humanos  ?
video7;neutro;neutro;não;não;neutra;;Se tivesse câmeras ia saber oq aconteceu, hoje câmeras é uma necessidade principalmente nesses lugares.... câmeras bm posicionadas...
video7;neutro;neutro;não;sim;neutra;;Por isso que eu fiz Jiu Jitsu. Qualquer coisa dou um mata leão.
video7;neutro;neutro;não;não;neutra;;Deveria gria  unos grato cachorros grandes pra espantar a  onça
video7;neutro;neutro;não;não;neutra;;Blz Bruno 😢
video7;negativo;neutro;não;não;neutra;;O pior que tem um problema que se ela começou a comer ser humano ela vai querer comer mais que a surpresa fácil sem um ⚠️
video7;neutro;neutro;não;não;neutra;;Esse cara com certeza não morava só ,,, será q ninguém viu nada ?
video7;neutro;neutro;não;não;neutra;;LÓGICO Q OS ANIMAIS SELVAGEM ATACAM🤨 ENQUANTO HOUVER HOMENS COM SUA GANÂNCIA DESTRUINDO A NATUREZA E OS ALIMENTOS DESSES PREDADORES SEMPRE HAVERA ATAQUES DESSES PREDADORES PK TEM Q PROCURA ALIMENTOS SE NAO TEM NA NATUREZA ELES TEM Q ENCONTRAR EM ALGUM LUGAR🤨 O TRISTE Q SEMPRE OS ANIMAIS SELVAGEM E PESSOAS INOCENTES PAGAM  PELA AÇÕES DESSAS GENTE GANANCIOSOS 🤨
video7;neutro;neutro;não;não;neutra;;Historia mal contada
video7;negativo;neutro;não;sim;neutra;;Kd os defensores dos animais vão ficar calado agora?se fosse abatendo uma onça tavam tudo aí de mimi pra prender e aplicar uma multa 😂
video7;neutro;neutro;não;não;neutra;;Oque é rabanico que ele fala ?
video7;neutro;neutro;não;não;neutra;;Pantanal velho
video7;neutro;neutro;não;não;neutra;;Exatamente!!
video7;neutro;neutro;não;não;neutra;;Sei não. Tem caroço nesse angù
video7;neutro;neutro;não;não;neutra;;Esses rastro aí na terra nunca foi de onça
video7;neutro;neutro;não;sim;neutra;;Ah claro, numa situação em que ele conseguisse abater a onça o Ibama ia sim fazer alguma coisa contra o cara. Larga de ser trouxa.
video7;neutro;neutro;não;não;neutra;;Nós moramos no sitio  precisamos de plantar   amém
video7;negativo;neutro;não;não;neutra;;Acho que a bichona já estava de olho nele, porque fez até visita em seu terreiro tempo antes só pode.
video7;neutro;neutro;não;não;neutra;;Governo que eu digo é o IBAMA se fosse o contrário me fala ai ​@@gabrielrochamed
video7;neutro;neutro;sim;sim;neutra;;a onça deve deve ter comido todos eles
video7;neutro;neutro;não;não;neutra;;Quando to mato,no minimo carrego o meu 357
video7;neutro;neutro;não;não;neutra;;Vamos ver o que o biólogo  Henrique  vai dizer!
video7;neutro;neutro;não;não;neutra;;Mas ele nunca disse que onça não pode atacar o ser humano ! Eu pelo menos nunca ví ele dizer isso !
video7;neutro;neutro;não;sim;neutra;;Vc representa bem o QI médio do brasileirinho
video7;neutro;neutro;não;não;neutra;;Rapaz isso é muito triste
video7;neutro;negativo;não;não;neutra;;Fazer o que num lugar desses
video7;neutro;neutro;não;não;neutra;;Nossa que triste né 😢😞
video7;neutro;neutro;não;não;neutra;;Meu Deus
video7;neutro;neutro;não;não;neutra;;Tem que ter uma dose
video7;negativo;neutro;não;sim;neutra;;😮meu Deus,os biólogos dizem que não pode dar tiro no bicho ou defender seu patrimônio, manda eles lá fazer um teste.
video7;neutro;neutro;não;não;neutra;;Bem provável
video7;neutro;neutro;sim;sim;neutra;;Daqui a pouco vem os biologos como sempre fazem passar pano, eu acredito que de fato, o ser humano não seja presa rotineira da Onça, mas o fato é que acontecem ataques, não importa o motivo, acontece! Quando os biologos dizem que a Onça não é presa, a informação que fica registrada na cabeça das pessoas é que o animal não é perigoso, isso tem um nome só, e é irresponsabilidade! O que importa, é que ataques acontecem, e se você vive em regiões onde tem Onças, todo cuidado é pouco, use sprays de pimenta, não fique dando bobeira a noite e etc, se cuide! É simples, ao invés de alertar as pessoas, os biologos ficam querendo provar a todo custo que estão certos, se a Onça é presa ou não do humano, se é isso e aquilo, é coisa que só interessa pro biologo! O que a população normal quer saber é se o animal é perigoso ou não, ponto! E tirar a conversa desse rumo faz parecer pra não ligar, não importar, que não vai ser atacado, não assisto biologos com esse tipo de posicionamento, acho uma falta de respeito, se fosse a mãe do biologo que fosse atacada, ele não faria um vídeo tentando refutar, dizendo que não ataca, estaria alertando, mas quando é com os outros, claro que não importa né.
video7;neutro;neutro;não;sim;neutra;;Parou com os cauzin Bruno?
video7;neutro;neutro;não;não;neutra;;Se passar na frente de vcs, ficam paralisados de medo e não fazem nada
video7;neutro;neutro;não;sim;neutra;;Compensa não kkk
video7;neutro;positivo;não;não;neutra;;Brincar com à vida dos outros é no mínimo um ato de pessoas incençatas sem empatia, deveria pedir perdão para à família do rapaz, se isso for possível à pessoas como vc
video7;neutro;neutro;não;não;neutra;;"@@olavonascimento211  &quot;foi de Vasco&quot; é só um meio de fizer MORREU.. NÃO ESTOU DESRESPEITANDO NINGUÉM.."
video7;neutro;neutro;sim;sim;neutra;;Vocês não sabem de nada tanta história de onça que pegou gente vive na cidade grande conhece perigo das Mata Grande tanta gente que já sumiu
video7;neutro;neutro;não;sim;neutra;;​​@@TheDeathMimus89693tá certo... E o ser humano é o invasor, o alienígena, extraterrestre que invadiu o planeta Terra!
video7;neutro;neutro;não;não;neutra;;A onça ou vc ?
video7;negativo;neutro;sim;não;neutra;;@agroecologista  meu marido tem fazenda no MT, não vem muita onça próximo a sede, quando vem tem q matar , mas onça virou praga tem demais.
video7;neutro;neutro;não;não;neutra;;crê in Deus pai😮
video7;neutro;neutro;sim;não;neutra;;PELO QUE VI ESSA ONÇA PEGOU ELE NA PASSARELA QUE VEM DO BARCO PRA CASA TALVEZ ELE TAVA PESCANDO DE NOITE E ELA SI ESCONDEU ESPERANDO O VACILO DELE E QUANDO ELE VEIO PELA PASSARELA ELA PULOU NELE
video7;neutro;neutro;não;não;neutra;;Eos causos Bruno
video7;neutro;neutro;não;não;neutra;;Cães fila brasileiro são ideais pra fazer guarda nesse tipo de ambiente
video7;neutro;neutro;não;não;neutra;;Foi praticamente na porta de casa, eu pensei que tinha sido mais longe. Provavelmente as câmeras filmaram o ataque.
video7;neutro;positivo;não;não;neutra;;É muito triste oq aconteceu com sr Jorge q Deus conforme os familiares e amigos dele.
video7;neutro;neutro;sim;não;neutra;;No grupo do telegram tem todos os videos. A onça voltou e rasgou as roupas do senhor que morreu.
video7;neutro;neutro;não;não;neutra;;"<a href=""https://www.youtube.com/watch?v=z3DZWM2Sy0c&amp;t=27"">0:27</a> rapaz essa eu não sabia. se mudar a cor do sangue o YouTube acha que é tinta e não derruba o video. Top demais 😎👌"
video7;neutro;neutro;não;não;neutra;;Ainda vao descobrir a verdade da morte do caseiro
video7;negativo;neutro;não;não;neutra;;Vê os vídeos senas fortes , ela ainda atacou um dos homens que estavam na buscas 🥹
video7;negativo;neutro;não;não;neutra;;Tava endemoniada
video7;negativo;neutro;sim;não;neutra;;Era sangue e cérebro, a onça o devorou primeiro pela cabeça, quebrou o crânio e se alimentou do cérebro, pele, boca, nariz, olhos....
video7;neutro;neutro;não;não;neutra;;Em 2011, fui de SP ao DF caminhando, 1560 Km, a fim de <br>participar da posse de Dilma. Encontrei onças e jiboias,<br>mas, como, já sou do mato, só tive felicidade e alegria.<br>Não tente me imitar - nem todos estão com Deus.
video7;neutro;neutro;não;sim;neutra;;A onça e as cobras estavam lá em Brasília festejando e saudando a mandioca 😂😂😂😂
video7;neutro;negativo;não;não;neutra;;O cara vacilou foi alimentar as oncas achando que e gato
video7;negativo;neutro;sim;não;neutra;;"Faz lembrar do filme &quot;sombra é escuridão&quot;, se não matar esse felino ele vai voltar é fazer mais vítimas."
video7;neutro;negativo;não;não;neutra;;Moça que deu mole foi o senhor alimento elas no quintal
video7;negativo;neutro;não;não;neutra;;Locais no exterior, quando ocorre isso com ursos, leão ou tigre o animal é perseguido e morto.<br>Toma gosto por carne humana e possivelmente atacará outras pessoas. Ser humano vira presa também.
video7;neutro;negativo;não;não;neutra;;Um animal furtivo, sem um cão para dar o alarme e sem um rifle 44 ou um calibre 20 , não dá para ficar sozinho.
video7;positivo;neutro;não;não;neutra;;Todos sabem que onça só ataca ser humano se estiver acuada, em defesa de presa ou de filhotes. Não me venham dizer que onças são crueis predadores assassinos!
video7;neutro;neutro;não;não;neutra;;Que tristeza menino,  você viu aonde?
video7;negativo;neutro;não;não;neutra;;Ficou com dó de matar a onça, mas a onça não teve dó . Animal selvagem é bala.
video7;neutro;neutro;não;não;neutra;;Cade os crentes falando:   deus é lindo né gente, que deus maravilhoso
